MCCL,,,,,,,,,,Naïve,,,,,,,,,
hat_sd,,,,,sd,,,,,hat_sd,,,,,sd,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
0.075994021,0.035213909,0.041807033,0.1404529,0.778559302,-0.289069155,-0.264101173,-0.24454345,-0.176838474,5.18042286,0.070860307,0.031515388,0.029339162,0.11522053,0.376804772,-0.184071681,-0.203755735,-0.225304439,-0.402691452,3.418218648
0.065903024,0.030917656,0.030082349,0.102432658,0.686515316,-0.270770835,-0.256305295,-0.283414561,-0.221077772,5.357539183,0.065588784,0.030408448,0.033761463,0.115922227,0.439200058,-0.137347369,-0.168572424,-0.167597649,-0.612388118,3.732374241
0.064508487,0.030464663,0.034860898,0.109514123,0.695489558,-0.244505308,-0.259543022,-0.21703917,-0.246495083,5.094369701,0.055544392,0.02478133,0.027160299,0.091807095,0.507827442,-0.086185242,-0.153291802,-0.179383122,-0.544574111,4.844233065
0.06430862,0.028083663,0.02967354,0.109003943,0.645193891,-0.25763921,-0.223115604,-0.261566174,-0.320074112,5.697616699,0.053474484,0.027747797,0.027471862,0.087621562,0.52757535,-0.058633046,-0.166822429,-0.15804066,-0.556573163,5.006978522
0.072773418,0.035793387,0.041955654,0.111834603,0.605606853,-0.188293833,-0.235791358,-0.181194437,-0.399828959,4.607869165,0.064386933,0.026371593,0.03351455,0.115189899,0.636933851,-0.090667108,-0.18846808,-0.210516762,-0.574829641,5.028784998
0.074008267,0.041942742,0.041430697,0.147044344,0.643049601,-0.354807693,-0.296958818,-0.2782177,-0.119646206,4.594707983,0.06161394,0.025750337,0.025168313,0.096093604,0.562480384,-0.190609673,-0.177843118,-0.242580949,-0.407416829,4.350667297
0.064946694,0.038878105,0.034522909,0.120551017,0.849856323,-0.328699494,-0.295056369,-0.252743742,-0.11297137,5.873731762,0.058325265,0.030541477,0.023924379,0.093162556,0.503057343,-0.164771824,-0.193788737,-0.203887165,-0.499880793,4.185507675
0.072979342,0.04099028,0.03721226,0.131564027,0.652366581,-0.275381935,-0.257183362,-0.273143103,-0.192443631,4.657430408,0.060648743,0.027175053,0.025102872,0.096730695,0.416127547,-0.07490875,-0.201234109,-0.212282841,-0.522194103,4.042883269
0.062088351,0.036508319,0.035458099,0.113832655,1.030287114,-0.22477843,-0.246708239,-0.284403801,-0.229556076,7.207237596,0.06285625,0.029704234,0.029341531,0.112898288,0.464674005,-0.137230424,-0.159346063,-0.185155099,-0.501580216,4.465637331
0.079014669,0.038072424,0.035228202,0.144254244,0.552988923,-0.163505743,-0.237942136,-0.192530171,-0.42402951,4.520835357,0.065497066,0.027521192,0.025122604,0.103189965,0.651033902,-0.191212259,-0.160628798,-0.205381835,-0.441558447,4.630781718
0.056483173,0.034034414,0.026699055,0.103324542,0.815291781,-0.150679895,-0.204964667,-0.169384124,-0.445020404,6.398310033,0.067794962,0.025382517,0.029872465,0.114629075,0.463391391,-0.151675187,-0.182355898,-0.189071068,-0.453965683,3.837206475
0.064370969,0.030765511,0.035507853,0.112083458,0.723211783,-0.194984836,-0.236114983,-0.270984043,-0.221573854,5.416943834,0.056164558,0.023854479,0.026927016,0.096655165,0.578010303,-0.12275998,-0.166914983,-0.209773735,-0.492494999,5.445678327
0.071731547,0.044237191,0.032705952,0.127603915,0.720233661,-0.285111598,-0.313645892,-0.180747733,-0.17931252,4.976268648,0.056315177,0.030001521,0.029179807,0.095680579,0.502354406,-0.090027433,-0.169529908,-0.213223585,-0.568376551,4.495545278
0.062855224,0.04246395,0.031441262,0.113598715,0.700623554,-0.140792816,-0.252798929,-0.200964626,-0.340733535,4.917930558,0.061130766,0.028816656,0.026140682,0.099371706,0.471983287,-0.187333215,-0.192196031,-0.199071544,-0.398094075,4.193434243
0.068889995,0.046156277,0.038087316,0.14437327,0.705567121,-0.191701953,-0.318237901,-0.213488525,-0.353413492,5.282958916,0.068837406,0.029489723,0.02995808,0.112180586,0.512933966,-0.189463507,-0.198601079,-0.231214801,-0.342034973,4.225796595
0.063277625,0.03497816,0.034311129,0.11535861,0.96707014,-0.241514588,-0.277557768,-0.237939042,-0.199110044,6.705091516,0.057857143,0.025554844,0.027214491,0.093282851,0.566141106,-0.167586956,-0.229482679,-0.213574868,-0.35214658,5.176260312
0.064995031,0.037565967,0.032831129,0.119328854,0.616775353,-0.138976754,-0.143659171,-0.277554442,-0.380299209,5.55779,0.062668455,0.029779563,0.027862129,0.09830721,0.543655187,-0.162867775,-0.244728433,-0.201796199,-0.418678875,4.613608814
0.069636477,0.032901348,0.032523355,0.112752572,0.643465533,-0.253591899,-0.247252988,-0.21906725,-0.309419271,4.940589125,0.071214256,0.032176156,0.027548506,0.113971538,0.372654021,-0.257860018,-0.24302188,-0.186035199,-0.480851383,3.382490902
0.069003623,0.036291556,0.038530263,0.130594134,0.892474174,-0.176340475,-0.277151444,-0.275198901,-0.33987126,5.762205264,0.062404979,0.029068954,0.025145303,0.09240107,0.516161131,-0.199681967,-0.178449115,-0.192831656,-0.510235148,3.862876217
0.080491893,0.035974619,0.040132469,0.13838533,0.763641463,-0.297863909,-0.271238719,-0.24461024,-0.214858964,5.111631508,0.056948479,0.025128802,0.027143488,0.095505461,0.562035782,-0.130878786,-0.19610298,-0.224828961,-0.381092953,4.472985001
0.071969766,0.030333884,0.033816331,0.116484292,0.703567377,-0.238428964,-0.250636799,-0.258313407,-0.180044897,5.077563299,0.054940257,0.023567282,0.024402384,0.087969074,0.547354839,-0.135438641,-0.197733971,-0.16371271,-0.456708987,4.414077567
0.071257329,0.033748262,0.046655264,0.135317211,0.645401331,-0.224521801,-0.238726287,-0.296713016,-0.213814379,4.7097837,0.053587472,0.025742997,0.025086051,0.090405122,0.659558555,-0.132689639,-0.222648068,-0.168450433,-0.480560245,5.370906727
0.065656817,0.036993407,0.032995321,0.118584209,0.688596151,-0.149086897,-0.21338135,-0.22406511,-0.388041267,5.344202319,0.062351181,0.020628145,0.028390213,0.096547465,0.695229777,-0.263134299,-0.177837899,-0.226512058,-0.397243488,4.661103787
0.078213682,0.040951677,0.032799497,0.122663436,0.749473518,-0.342769964,-0.275380099,-0.249888264,-0.13659723,4.902099205,0.068119928,0.02895102,0.028718359,0.116473517,0.56225928,-0.236675048,-0.250248649,-0.245144863,-0.304935879,4.771110321
0.067270728,0.033336377,0.033870713,0.107553994,0.882063015,-0.274541303,-0.278120264,-0.2525655,-0.159929003,5.57822639,0.052399152,0.02725247,0.027261262,0.083227826,0.568640337,-0.153574286,-0.19782762,-0.183443908,-0.408981314,4.890750351
0.067774178,0.03116898,0.041184945,0.132737406,0.780186455,-0.262759748,-0.275232337,-0.261626176,-0.221810577,5.09405315,0.069080076,0.03978748,0.030074762,0.11829625,0.477857176,-0.117546512,-0.135445098,-0.192999162,-0.536700695,3.686549899
0.065584635,0.03559294,0.030868725,0.109417407,0.724353014,-0.30975056,-0.236983985,-0.264711322,-0.24985983,5.118331254,0.060675686,0.030091414,0.028696658,0.102619689,0.49575316,-0.18466064,-0.216729677,-0.202738461,-0.446576542,4.491447326
0.061526089,0.03339699,0.035113515,0.114852442,0.781447225,-0.123778362,-0.1728932,-0.247460174,-0.351950265,5.654705361,0.061433872,0.023874707,0.028886435,0.097178044,0.60986496,-0.154271358,-0.203298595,-0.172885601,-0.52334641,4.568014586
0.064306169,0.03150434,0.031199012,0.110666329,0.760486826,-0.294915648,-0.226116862,-0.26438664,-0.140414553,5.391387655,0.056470139,0.025321044,0.026454309,0.090906086,0.496366151,-0.119912443,-0.190485812,-0.212793466,-0.379353304,4.316504359
0.069404945,0.03161203,0.049639381,0.13451819,0.886661016,-0.200454022,-0.208435578,-0.367586912,-0.208781873,5.911060255,0.069152836,0.027492651,0.028350525,0.111280544,0.420960459,-0.151793744,-0.210022444,-0.2170724,-0.479421936,3.970475186
0.074941504,0.042659226,0.042023346,0.143612256,0.696790657,-0.284244658,-0.283370805,-0.28843899,-0.257131175,5.718899677,0.066864751,0.030436179,0.029333842,0.101630892,0.51865306,-0.170808097,-0.218753258,-0.147538614,-0.509544145,4.503812882
0.057289914,0.029742113,0.035855507,0.095210804,0.786296114,-0.255613518,-0.215406505,-0.20288267,-0.290970483,5.781817003,0.06146571,0.035779113,0.027454937,0.098454256,0.477403161,-0.230561201,-0.254553383,-0.164815578,-0.357545288,3.882176827
0.061986572,0.031505578,0.034974606,0.097954541,1.009626195,-0.184106691,-0.282781219,-0.253382456,-0.267697305,6.497944533,0.066170625,0.025611609,0.027810486,0.107937851,0.453103892,-0.133247127,-0.189699334,-0.195057091,-0.461178216,3.789403175
0.065619723,0.035146346,0.041729113,0.121542739,1.165334464,-0.399152105,-0.372873487,-0.303855954,0.10167293,6.280510787,0.057026761,0.02375909,0.025525263,0.088861268,0.642525516,-0.171214045,-0.169757614,-0.222918493,-0.455223519,5.422315983
0.071250594,0.034143481,0.03835344,0.121929917,0.727143857,-0.280553507,-0.245876609,-0.27392754,-0.206034863,5.454210827,0.060254743,0.02478402,0.026777924,0.095301119,0.659243916,-0.167292936,-0.205202174,-0.210040833,-0.435083291,4.575241904
0.071321529,0.033452995,0.030998385,0.107828889,0.54760324,-0.266730884,-0.194902645,-0.25038049,-0.303901617,4.081289497,0.06148644,0.02586187,0.028155737,0.102895988,0.488382492,-0.154839581,-0.164873866,-0.19542399,-0.454116191,4.338135115
0.062420256,0.037354503,0.034779758,0.130041527,0.833923747,-0.338327366,-0.272643459,-0.275744549,-0.090871917,4.862174891,0.060977316,0.023111622,0.02746012,0.092397803,0.579466946,-0.040525827,-0.215659334,-0.188524108,-0.568028442,4.598167436
0.067373465,0.035423901,0.033849819,0.117148815,0.68826926,-0.329613703,-0.21498362,-0.309924821,-0.106055475,5.186096818,0.067833937,0.027642821,0.027259847,0.110118624,0.509101971,-0.119273097,-0.175605047,-0.210322263,-0.542431956,4.853657159
0.070408561,0.036728439,0.04327124,0.12883225,0.782424753,-0.292339881,-0.259669753,-0.263955437,-0.203679274,5.538023776,0.064296327,0.023425126,0.027917209,0.095690916,0.534379483,-0.209815032,-0.189409083,-0.22155967,-0.407964295,4.54940399
0.071984641,0.032889735,0.036328153,0.114839198,0.922078608,-0.149597352,-0.232453283,-0.218775202,-0.300139516,5.712979446,0.059961607,0.028824764,0.026864714,0.087470472,0.470898098,-0.144818845,-0.238134839,-0.155781281,-0.509168306,3.81591072
0.074768764,0.038517722,0.045192144,0.145937659,0.673395416,-0.292086419,-0.256179118,-0.249359152,-0.154341415,5.240691033,0.061827296,0.02841617,0.024838184,0.097916532,0.47486374,-0.222964557,-0.230644837,-0.269893388,-0.253206732,4.274760739
0.065659214,0.036963829,0.036638542,0.12054835,0.774481574,-0.404538515,-0.305192882,-0.225850051,-0.07473447,5.455296874,0.060543833,0.02265007,0.024400736,0.08990504,0.595585624,-0.169926018,-0.197458341,-0.206479999,-0.454375079,5.053927458
0.064352121,0.034465342,0.038819111,0.12055762,0.59756761,-0.313465912,-0.254066561,-0.250513115,-0.211922094,4.790808307,0.058314092,0.026275661,0.026747589,0.093819144,0.47109185,-0.174838002,-0.156438747,-0.247965798,-0.435835507,4.352081326
0.080602408,0.041837611,0.047291625,0.149679476,0.909529274,-0.175836701,-0.26253442,-0.267302419,-0.293340586,5.161452431,0.067881823,0.035232653,0.03070727,0.102605991,0.498188809,-0.206434285,-0.17669902,-0.197461757,-0.432704556,3.437857416
0.059284366,0.036244309,0.037072901,0.116008921,0.760093758,-0.275965756,-0.183307415,-0.319306056,-0.207061272,5.545995258,0.063844009,0.026413353,0.027377943,0.098071193,0.48380266,-0.254747472,-0.226345493,-0.217129447,-0.305958978,4.152621024
0.080072752,0.037151592,0.036755132,0.13317978,0.475883205,-0.244505899,-0.231100425,-0.173114088,-0.371128884,4.017167777,0.056444328,0.025317393,0.02542726,0.092661267,0.495905046,-0.06285092,-0.175439493,-0.180224531,-0.68284161,4.677970154
0.070154806,0.031240957,0.037097412,0.122254969,0.757473138,-0.191963073,-0.297302546,-0.245450733,-0.273301841,6.23462087,0.058191761,0.02552875,0.03265266,0.099400624,0.477245309,-0.103805205,-0.178345494,-0.173511997,-0.549749937,4.227650982
0.063829346,0.035592685,0.036631844,0.117245146,0.71296956,-0.222647292,-0.234144083,-0.273536095,-0.20594795,5.094589222,0.071723164,0.032587026,0.027870108,0.107940361,0.428404122,-0.211058628,-0.198258047,-0.1994487,-0.408281965,3.793179888
0.076826506,0.043367025,0.038292942,0.137356532,0.652043792,-0.335349848,-0.286757017,-0.3213775,-0.027537339,4.526323296,0.061458569,0.025837751,0.025143291,0.098041676,0.553976018,-0.171347366,-0.218593119,-0.191768419,-0.462582777,4.664244401
0.066510488,0.03637493,0.031926634,0.117444229,0.795228773,-0.241830584,-0.241171394,-0.220672544,-0.382482011,6.216810273,0.055785742,0.02935548,0.024219662,0.09693204,0.471703869,-0.193935956,-0.209134384,-0.152989454,-0.422573811,4.075371506
0.071504006,0.044333088,0.033416623,0.135371104,0.810908733,-0.295774128,-0.301362787,-0.197148187,-0.327421684,5.262472857,0.059421968,0.027599367,0.030031204,0.104437102,0.467749905,-0.052742698,-0.14283797,-0.161181981,-0.619262363,4.040801565
0.070146229,0.0400821,0.041410401,0.126190877,0.647958294,-0.280805284,-0.207826164,-0.25699926,-0.286717521,4.544454039,0.063355586,0.027477498,0.027466915,0.10061317,0.494605153,-0.163320127,-0.18506741,-0.195237658,-0.439064471,4.349119977
0.073631482,0.042563999,0.03340635,0.12539678,0.705622708,-0.289057759,-0.279923041,-0.256797426,-0.194032329,5.153714004,0.06163533,0.024068727,0.025119047,0.09924245,0.547234357,-0.123377013,-0.175863893,-0.194652927,-0.626932278,3.86458806
0.07368756,0.042697692,0.03305704,0.134186869,0.936746496,-0.335823015,-0.361437388,-0.302446892,-0.028058133,6.438579293,0.066672293,0.031786164,0.03612963,0.113284981,0.441096587,-0.176344175,-0.190123742,-0.232830227,-0.338584632,3.713629702
0.063607352,0.032494654,0.031387724,0.11230065,0.699553462,-0.303587528,-0.253809157,-0.287490094,-0.194094565,5.606745166,0.069027251,0.03042125,0.027677096,0.108721024,0.468505731,-0.236390819,-0.2062854,-0.24439879,-0.250430475,4.096068783
0.074670275,0.040855114,0.037002055,0.139299759,0.706724754,-0.281659248,-0.306310807,-0.270692888,-0.149301981,4.610287587,0.068254322,0.029186512,0.031113211,0.107336973,0.483188486,-0.154799223,-0.165052974,-0.240905958,-0.474973282,4.251804232
0.06215015,0.033596762,0.037083199,0.120713399,0.72032425,-0.28495083,-0.227574272,-0.263247793,-0.193828798,5.095789005,0.059718462,0.026557183,0.03046832,0.08611262,0.552320004,-0.260902123,-0.210694563,-0.225944576,-0.282270015,4.465405887
0.063681488,0.032120708,0.036325805,0.113576704,0.762941763,-0.237482334,-0.186542457,-0.302139041,-0.337401302,5.336495253,0.061502512,0.025767196,0.024959644,0.09911754,0.488611344,-0.156078368,-0.22184664,-0.223154974,-0.403815579,4.122466345
0.075936737,0.036855142,0.038744752,0.128725473,0.668092347,-0.358249738,-0.24689119,-0.308581146,-0.094897032,4.676875983,0.054210188,0.027431205,0.024782529,0.087038719,0.635365145,-0.145063642,-0.201434305,-0.166023709,-0.51281574,5.123645156
0.056252345,0.03266363,0.030275216,0.093422906,0.874706218,-0.237605883,-0.22584708,-0.243770374,-0.240175953,6.394159004,0.046247086,0.022508452,0.023759996,0.07856727,0.648867164,-0.123386888,-0.222309461,-0.16877375,-0.438121147,5.781644107
0.070594502,0.032596209,0.035856685,0.120407454,0.611861353,-0.302887901,-0.224022142,-0.25634607,-0.080941092,5.016378323,0.056388503,0.025665327,0.027638336,0.095924483,0.505123032,-0.252792755,-0.231185011,-0.225362191,-0.334606854,4.866295152
0.085509561,0.041626883,0.044883094,0.157142021,0.534531729,-0.233997529,-0.254430339,-0.198780102,-0.387121416,4.172880869,0.052377803,0.027273636,0.023478102,0.087230291,0.696372922,-0.019903557,-0.19728488,-0.185152691,-0.659333578,5.427625161
0.067635119,0.033574793,0.033729301,0.115469485,0.824127313,-0.340634457,-0.257068761,-0.323357309,-0.07084521,6.696863056,0.062003333,0.026559058,0.026008518,0.104103158,0.469669156,-0.056261609,-0.161251447,-0.200465618,-0.613804569,4.174231489
0.073869478,0.044321262,0.038030395,0.139483518,0.736059985,-0.333616119,-0.279276269,-0.26583362,-0.163114008,4.819345177,0.058144958,0.0303397,0.02702917,0.089719509,0.576224712,-0.161575774,-0.24040375,-0.221531256,-0.372252714,4.297656188
0.089306957,0.051417395,0.042192504,0.165675241,0.67610906,-0.283420457,-0.264777328,-0.301930169,-0.197496904,4.298611348,0.069939274,0.026475457,0.030186891,0.112830479,0.440244206,-0.179834034,-0.183648238,-0.203314907,-0.528037224,3.616382808
0.080782193,0.033024765,0.042213762,0.147012218,0.767877192,-0.19862888,-0.201031575,-0.240342529,-0.317228187,5.516145401,0.063280233,0.023611186,0.029435962,0.106186902,0.526429875,-0.214211994,-0.204276823,-0.220329998,-0.342800938,4.663499025
0.05336539,0.032985193,0.032447314,0.090106479,0.82211837,-0.269806102,-0.213070962,-0.288764468,-0.258547374,5.854627821,0.05468958,0.025786223,0.025403563,0.102255034,0.631358875,-0.186817155,-0.169888613,-0.213014037,-0.484366264,4.122447012
0.058930233,0.036185438,0.038136762,0.109146298,0.807137075,-0.237651586,-0.208792743,-0.27118926,-0.300798459,6.216556225,0.05751533,0.024521871,0.020845178,0.102881291,0.654122613,-0.098401075,-0.168959499,-0.173136931,-0.541291452,5.19865703
0.060362594,0.03508547,0.031974619,0.11289748,0.948247054,-0.306656029,-0.275052246,-0.260997204,-0.193920135,6.360734128,0.067941988,0.034614086,0.0287347,0.10844706,0.562167508,-0.203305996,-0.265243513,-0.179033222,-0.358911746,4.303988066
0.064826401,0.036156343,0.031588012,0.101617248,0.714062929,-0.22071183,-0.22389357,-0.233632426,-0.248672524,5.490934683,0.059205351,0.025332257,0.027608128,0.102670549,0.604919657,-0.115242396,-0.203544622,-0.196801841,-0.49472032,4.719187219
0.071826492,0.043630373,0.028016381,0.11810444,0.679302018,-0.306286172,-0.217779982,-0.270717836,-0.229897961,4.885922958,0.065282178,0.029276755,0.030489542,0.108312614,0.454547803,-0.179282801,-0.226197277,-0.192849784,-0.401307191,4.17531849
0.091997179,0.049560729,0.051998906,0.171367837,0.644481163,-0.40674385,-0.31020743,-0.192435672,-0.143486515,4.344457763,0.064552748,0.028575054,0.032025867,0.09375161,0.450555888,-0.202868293,-0.183195205,-0.190955715,-0.493237267,3.557744873
0.073737736,0.038909866,0.033464508,0.131901168,0.55306175,-0.236488824,-0.263155676,-0.209354099,-0.265356363,4.523439263,0.065036793,0.03262582,0.03014799,0.105951823,0.491541838,-0.152426902,-0.174592703,-0.200959321,-0.528969338,4.380743587
0.074777782,0.03954394,0.042553134,0.137313817,0.633526427,-0.154322295,-0.25922064,-0.221367398,-0.434449613,4.357350019,0.059306309,0.025537719,0.026295306,0.096537269,0.543330905,-0.121401869,-0.229979718,-0.212276265,-0.367159284,5.451786681
0.058985364,0.032364713,0.031590606,0.103712188,0.749957598,-0.106650864,-0.250504784,-0.196796093,-0.433527302,6.037969538,0.060161086,0.026470109,0.025816771,0.094432656,0.485797155,-0.056110637,-0.171404335,-0.204789196,-0.552719171,4.681522209
0.054095951,0.030844274,0.029604227,0.096576518,0.755504588,-0.260568896,-0.254133496,-0.269097125,-0.302167093,5.505039085,0.062108347,0.025270237,0.027912694,0.104032156,0.532916375,-0.169048856,-0.205290084,-0.2097865,-0.393165728,4.591033291
0.071529491,0.029942359,0.03975717,0.122046106,0.925765906,-0.236492445,-0.274996648,-0.208997536,-0.238035468,5.437454959,0.069419701,0.026935976,0.029381851,0.107509035,0.44523746,-0.156408334,-0.197561835,-0.18619146,-0.525569797,3.885480987
0.074877065,0.034012819,0.047067086,0.130448082,0.635851482,-0.268377489,-0.25224709,-0.278085355,-0.216277361,4.644073883,0.057032937,0.024989205,0.027679743,0.088753376,0.491268629,-0.081039255,-0.217773833,-0.177077902,-0.472182971,4.724739861
0.072185955,0.040758691,0.038208001,0.124446173,0.754327719,-0.398386438,-0.290219957,-0.315889496,0.047865921,5.134641584,0.061742126,0.022856535,0.029030693,0.093717971,0.603271439,-0.101897499,-0.151689322,-0.194375614,-0.544987697,4.448889235
0.076702666,0.039097496,0.036677319,0.134127673,0.670329017,-0.265486961,-0.248910696,-0.304774269,-0.178015371,5.164905698,0.054874283,0.030224463,0.025286025,0.088349678,0.50718748,-0.080237985,-0.221439318,-0.187405517,-0.55380884,4.330817512
0.069208653,0.042574284,0.032797988,0.131286523,0.753603022,-0.355935071,-0.352393641,-0.237815983,-0.100834818,4.978201364,0.064055096,0.027842454,0.023536776,0.105727493,0.524767816,-0.233769078,-0.239325876,-0.177589754,-0.340878509,4.071641785
0.072313509,0.04137885,0.037579561,0.133810978,0.692334696,-0.355813965,-0.230148373,-0.250938465,-0.103486114,5.076252419,0.060467315,0.026229436,0.031991483,0.093397,0.514401731,-0.087883495,-0.195807336,-0.169719666,-0.528495071,4.265228114
0.072648397,0.033910352,0.042138249,0.117536068,0.740764165,-0.290426192,-0.234055696,-0.262498471,-0.195627481,5.196966248,0.068660722,0.032423336,0.028427771,0.118756282,0.423137096,-0.134623859,-0.196035421,-0.204851465,-0.536901975,3.778680788
0.066740592,0.030681828,0.033847403,0.116652927,0.814268388,-0.296219488,-0.294259595,-0.264125987,-0.171381465,6.011481993,0.060183739,0.025587208,0.022324284,0.098001744,0.593671081,-0.267579364,-0.25736143,-0.232915519,-0.239224491,4.797911188
0.082943658,0.03896886,0.039911023,0.150731065,0.585653825,-0.258390755,-0.225848854,-0.292266391,-0.138639316,4.514884909,0.068761791,0.033303766,0.036700287,0.125345308,0.449107841,-0.109488269,-0.181073295,-0.166011144,-0.606975053,3.880662624
0.061581956,0.032294212,0.039458717,0.10647166,0.721529221,-0.327906456,-0.22524449,-0.304281367,-0.230331007,5.240155359,0.06216285,0.02450652,0.028846792,0.095638659,0.487505712,-0.228197347,-0.21496499,-0.20337634,-0.422166394,4.095393322
0.090312566,0.041404426,0.045297678,0.145654935,0.52112091,-0.359952388,-0.34294355,-0.228654064,-0.12702384,3.637434909,0.0672965,0.02767834,0.027460399,0.105581187,0.465727043,-0.270430915,-0.202073199,-0.209482693,-0.318946674,4.185866766
0.06923622,0.035832235,0.035544818,0.130040419,0.80414576,-0.186986981,-0.28462454,-0.194616293,-0.304184994,5.625214251,0.057788103,0.026874032,0.024347536,0.087041052,0.567917978,-0.168432309,-0.189056104,-0.227596793,-0.425321374,4.927717193
0.068426764,0.035140097,0.044729599,0.126835555,1.043429103,-0.29018312,-0.274507866,-0.288077235,-0.064916646,6.991337958,0.074207728,0.030211327,0.03304921,0.118859534,0.438958954,-0.216002414,-0.192867691,-0.271485503,-0.36803983,3.912131616
0.062292012,0.033724762,0.034471419,0.106950152,0.771965333,-0.216874142,-0.259682043,-0.224615817,-0.237541702,6.430517379,0.067711779,0.026707847,0.026005408,0.106691735,0.523397156,-0.093031589,-0.191295582,-0.177653903,-0.511520145,4.561909532
0.074607021,0.037916366,0.039092865,0.126070299,0.585418979,-0.353088847,-0.244273586,-0.241188979,-0.267495798,3.813737683,0.067387598,0.035395842,0.029248597,0.10069893,0.5086211,-0.251588166,-0.183951272,-0.234458115,-0.329991864,3.939252254
0.072987652,0.036507094,0.035206125,0.130321281,0.581518934,-0.170297189,-0.236836748,-0.256700624,-0.33452862,4.422547037,0.066034672,0.029117689,0.028686356,0.115964439,0.414453248,-0.195994607,-0.149985067,-0.266793635,-0.364558254,3.598574634
0.054639504,0.036400308,0.034608625,0.098512523,0.990477837,-0.136284727,-0.289760285,-0.219398856,-0.248581119,7.232675555,0.065102624,0.027093161,0.029978002,0.101478862,0.510360931,-0.125272341,-0.18893869,-0.220914907,-0.474791969,4.419245266
0.072150413,0.048350078,0.034625624,0.125576371,0.67057369,-0.259819504,-0.231149014,-0.241068888,-0.279864486,4.856813632,0.061563762,0.024749956,0.028099936,0.083761394,0.509219548,-0.193323905,-0.24976113,-0.170127219,-0.408579201,3.917973112
0.063507869,0.038409895,0.034479635,0.102639828,0.725387743,-0.113074978,-0.183286806,-0.285884445,-0.377530898,5.558822211,0.060832487,0.027792906,0.027239186,0.099296849,0.437207456,-0.119576537,-0.184901763,-0.202301824,-0.521452901,4.392509853
0.079011014,0.042866987,0.043912506,0.136904964,0.692994791,-0.29586251,-0.2958906,-0.298592747,-0.035614998,5.011763429,0.070288682,0.030963926,0.033760481,0.107219008,0.430116431,-0.138518344,-0.231152378,-0.156035415,-0.489099039,3.909653286
0.067396123,0.037291271,0.037595752,0.120070731,0.596528685,-0.212203316,-0.24061889,-0.225955614,-0.329131344,4.478194519,0.066345543,0.027532579,0.025026816,0.103097765,0.508019736,-0.168378976,-0.225731473,-0.201148317,-0.401179035,4.663184674
0.056466843,0.030364404,0.034330131,0.101184261,0.833686733,-0.23149691,-0.250968865,-0.261572413,-0.145710358,6.046330819,0.065565071,0.023578888,0.030339326,0.115147568,0.490728277,-0.130472258,-0.19718334,-0.177870769,-0.489843484,4.659533153
0.06817069,0.040802755,0.031847413,0.110257508,0.552139674,-0.259555484,-0.146441136,-0.305674864,-0.325181303,4.138364215,0.053914769,0.026391906,0.027527934,0.090351441,0.614893098,-0.195128298,-0.221261531,-0.24303927,-0.389728995,4.683087564
0.071247628,0.0480204,0.048651909,0.140024798,0.595203994,-0.314734196,-0.297885922,-0.253159916,-0.168443597,3.987263416,0.058613208,0.025288334,0.025064551,0.095740341,0.556370348,-0.130423183,-0.188111412,-0.213215245,-0.52462922,5.072943694
0.067350382,0.033068911,0.049102869,0.125188686,0.754910452,-0.14847521,-0.19661792,-0.261925968,-0.36972685,5.464010327,0.058792798,0.029807986,0.028828347,0.099618306,0.538867183,-0.142888949,-0.201952802,-0.195056954,-0.395137422,4.637478473
0.072497152,0.03343686,0.038429568,0.120028299,0.769273096,-0.189747093,-0.2313661,-0.244432787,-0.275768104,5.478490065,0.064534219,0.02571692,0.026907511,0.099195543,0.590554343,-0.097986358,-0.197138891,-0.133893504,-0.575554214,4.499504792
0.068279364,0.030387092,0.034692049,0.113702717,0.711308552,-0.300631645,-0.297073049,-0.267624053,-0.201102715,5.262877096,0.062171722,0.027842348,0.022644276,0.096564049,0.518941631,-0.131002222,-0.179760785,-0.183564027,-0.465557355,4.194286237
0.072041409,0.02764152,0.038709518,0.118294883,0.765279504,-0.372201722,-0.300685676,-0.271362174,0.035365431,5.473823619,0.060990603,0.024615685,0.03094369,0.096271821,0.494797388,-0.200014856,-0.200473973,-0.222127943,-0.368864695,4.833021177
0.069305357,0.035109907,0.03346113,0.128974732,0.939546137,-0.273958818,-0.265792769,-0.291060001,-0.128841403,6.265093997,0.064172352,0.027494836,0.025857574,0.090604481,0.521246215,-0.190963472,-0.217500735,-0.151258339,-0.422570842,3.940207831
0.058345474,0.035613589,0.035656144,0.098143864,0.564545679,-0.273005899,-0.244621089,-0.221192194,-0.272705178,4.795054753,0.058920121,0.026988492,0.023843234,0.087546983,0.521341096,-0.213529967,-0.206749886,-0.218532996,-0.322619649,4.794824449
0.071781411,0.039003844,0.034313701,0.121881636,0.575736716,-0.157727834,-0.200848682,-0.220721923,-0.475369593,4.855698339,0.061497237,0.021910379,0.025731008,0.103227931,0.521415064,-0.152832055,-0.183410288,-0.20707481,-0.498534554,4.542328313
0.063911719,0.030730889,0.036333381,0.116066175,0.702247052,-0.368149537,-0.251795763,-0.308983,-0.047052278,5.051878103,0.066394938,0.027551389,0.029959883,0.097895702,0.475006085,-0.146874556,-0.239177296,-0.215326429,-0.372814616,4.305156315
