MCCL1,,,,,MCCL2,,,,,Naive,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.143466621,-0.195003068,-0.19831295,-0.242125913,5.13869413302364,-0.145790741,-0.212657305,-0.178975652,-0.543698593,5.01711603779322,-0.021893685,-0.166614334,-0.165130344,-0.694459975,5.73268726998652
-0.258504921,-0.23520792,-0.295689469,-0.302681537,4.62204995570116,-0.185958376,-0.231024054,-0.174602809,-0.530851935,5.48610740773361,-0.099680863,-0.122354804,-0.30576294,-0.526005866,7.39036585759481
-0.400312524,-0.346799726,-0.186443466,-0.186070939,5.57693775098134,-0.167411923,-0.19981016,-0.137299858,-0.312017553,5.44070039382818,-0.235714959,-0.254549102,-0.202919876,-0.577250017,5.19273984222679
-0.091454831,-0.202336461,-0.171342614,-0.696491988,5.03957384652979,-0.102435149,-0.097011645,-0.14247537,-0.974001657,5.55052482299065,0.148273997995432,-0.172229415,-0.120279659,-0.918294225,3.91883044697564
-0.524362259,-0.259569802,-0.339456887,-0.018927726,5.1130007592388,-0.241154095,-0.351639137,-0.212040706,-0.021202494,4.68595826560885,-0.195237753,-0.26721543,-0.194039366,-0.280088844,4.75718774559864
-0.317817843,-0.186998234,-0.333837624,-0.359457404,5.35237045938599,-0.563946219,-0.340005705,-0.42168359,-0.07257346,4.68077867494921,-0.137167448,-0.236947419,-0.158734541,-0.587281781,5.73608112500855
-0.266642026,-0.359963548,-0.164580243,-0.064769701,4.72636863857855,-0.141814554,-0.124318157,-0.179478459,-0.511245665,4.30835550858581,-0.153708986,-0.29415691,-0.190514695,-0.266390085,4.29637103234944
-0.23452115,-0.233948959,-0.238806867,-0.355377286,4.92463981166416,-0.273886915,-0.297540468,-0.286354019,-0.151143225,5.350335714,-0.28837969,-0.242187003,-0.296507163,-0.14671335,5.63156280489643
-0.257644211,-0.274099016,-0.289227599,-0.158171287,3.87902517684409,0.07619262556827,-0.140503029,-0.168523625,-0.384864984,4.54960517365556,-0.37880555,-0.257786203,-0.263507555,-0.153267358,4.89784877454997
-0.507116316,-0.337131978,-0.36098706,0.13834149910442,5.56312712111577,-0.170535744,-0.232009422,-0.255662674,-0.570972612,6.11137856198211,-0.017267587,-0.149410123,-0.208600379,-0.698007135,5.53913868683149
-0.351105022,-0.314621307,-0.247478118,-0.060989388,5.04111228306689,-0.25428799,-0.276415613,-0.107944545,-0.485012332,5.90401760294002,-0.191129207,-0.163048462,-0.282872023,-0.448372384,4.69907293896614
-0.548893103,-0.247607547,-0.372209636,0.139105844985624,6.36366764569288,-0.411591197,-0.255569102,-0.293908248,-0.13399976,5.73662722839998,-0.424960836,-0.296853257,-0.31478652,-0.309539639,5.92889166039173
-0.140785135,-0.240242873,-0.194245938,-0.482050826,4.8888046809521,-0.182210991,-0.2698426,-0.208171646,-0.435891034,5.44754376572137,-0.328958762,-0.284817949,-0.304717095,-0.038889373,5.07356902713752
-0.294620983,-0.191503271,-0.358925964,-0.13675631,5.17491615907327,-0.051802065,-0.176486798,-0.16042958,-0.650366322,4.78451590958721,0.0307417429980793,-0.061093313,-0.158353075,-0.571667377,4.43528227844316
-0.073224925,-0.186667502,-0.181846295,-0.236893845,4.46785357647398,-0.323090513,-0.35517346,-0.262074035,-0.019530468,5.04621087031043,-0.195193769,-0.215039662,-0.198228495,-0.275609525,5.27289253695575
-0.590325133,-0.33661903,-0.356237453,-0.207397533,6.80593045336593,-0.277218051,-0.294325537,-0.308229451,0.0389035671178812,4.41446684273482,-0.221607029,-0.233802477,-0.187383227,-0.704649132,5.89276153757969
-0.10491463,-0.261930042,-0.172963164,-0.527569109,4.42013811944505,-0.318781805,-0.218674338,-0.343117066,-0.259941277,5.2986302383254,-0.233331008,-0.23652255,-0.267727259,-0.110874858,4.96811691775112
-0.197599638,-0.32141308,-0.232143805,-0.102740173,4.78425274236728,-0.21691562,-0.249837214,-0.224024788,-0.053473714,5.04132846992803,-0.173124504,-0.326990542,-0.240692234,-0.308508973,3.83483700686649
-0.392535519,-0.292844167,-0.258399647,-0.282522068,6.6123573585171,-0.296481688,-0.233485315,-0.247980097,-0.163846748,6.0763715000723,-0.227135714,-0.217614896,-0.248659916,-0.49393183,6.15043728777142
-0.365366854,-0.259864491,-0.360047086,0.159609207390369,3.95218243640755,-0.761700124,-0.505545684,-0.434530995,0.70208315147593,6.13620396084979,-0.314544207,-0.318595375,-0.297020389,-0.016394456,4.96222417845561
-0.223250703,-0.216153414,-0.236415752,-0.261976125,5.04722526970014,-0.451156315,-0.263361181,-0.320319362,0.00714213666528281,4.68158071655801,-0.307685932,-0.262634144,-0.261973713,-0.331369482,5.43746903614817
-0.181167581,-0.210496462,-0.198403569,-0.396862114,5.41930729522408,-0.508481961,-0.356892581,-0.218895831,-0.074682998,6.02717353607248,-0.067196733,-0.152831203,-0.159460152,-0.609477897,4.5901722905474
-0.080549956,-0.210376568,-0.168070412,-0.664886756,5.33289907031834,-0.447415337,-0.440950604,-0.229007287,0.0273260496906375,4.83484925411294,-0.039312073,-0.252925257,-0.194782561,-0.635283014,4.6663062039322
-0.433629135,-0.336055861,-0.339914467,-0.272119997,6.86603587064128,-0.052374214,-0.190828906,-0.124063816,-0.545317286,4.16940303621727,-0.112343641,-0.128559868,-0.245257174,-0.495781593,5.3375091946543
-0.090356171,-0.223043098,-0.221596509,-0.525013871,5.15865075943249,-0.156680971,-0.150916281,-0.258105687,-0.519000133,5.63963244543189,-0.158074919,-0.176635235,-0.274256419,-0.153406798,4.66776865459043
-0.220351642,-0.427777529,-0.18357427,0.050086687663458,4.56103718865279,-0.413279356,-0.285374642,-0.408049748,-0.220503529,6.06446535692749,-0.008731626,-0.216074241,-0.150671466,-0.659903803,4.39655039983901
-0.173418041,-0.138083544,-0.229022019,-0.629434604,5.81977144509313,-0.888641207,-0.458522299,-0.521052616,0.467438993068425,6.79884990508465,-0.09168855,-0.179071052,-0.377472695,-0.459448943,4.51946558159868
-0.046549042,-0.187838195,-0.147538523,-0.569641001,4.23180354772787,-0.135402403,-0.335837125,-0.203337183,-0.10164501,4.19813300499454,-0.206118481,-0.207782265,-0.175559362,-0.322786093,4.55628507749037
-0.117838758,-0.300108295,-0.120386128,-0.37959555,4.67503587902139,-0.592156006,-0.32500061,-0.427841937,0.413549464339649,5.05350461039328,-0.116602344,-0.191302863,-0.22668954,-0.18922278,4.41712557467391
-0.116931289,-0.122851649,-0.222078034,-0.817930588,4.57936155081122,-0.576934125,-0.391314412,-0.38265791,0.193052025897683,5.4198421839885,-0.256380777,-0.26687412,-0.254547233,-0.186545641,4.908471792
0.000579665313435145,-0.197297638,-0.194834202,-0.391169217,4.32034336504883,-0.298518631,-0.318115921,-0.238779778,0.131186378080617,4.52995496721213,0.0842218066219584,-0.152526012,-0.098754351,-0.520485881,3.77472314400049
-0.231638885,-0.234003861,-0.282724678,-0.030504689,5.21345808699155,-0.274320167,-0.319480501,-0.203573845,-0.329273404,5.44366971533837,0.00412154535979301,-0.167069058,-0.186739281,-0.637091335,4.73735161981517
-0.177834968,-0.134068853,-0.31339814,-0.504353149,4.5836534930492,-0.425164614,-0.228362453,-0.311339822,0.0392647508020328,5.00472384910983,-0.191683534,-0.261141322,-0.216907992,-0.172935855,4.7703788621836
-0.288447198,-0.262848258,-0.284262125,-0.29612813,5.35005216526091,0.0173529008722547,-0.266651815,-0.068093888,-0.795180078,5.36397732226067,-0.162782755,-0.276910892,-0.080486895,-0.587824685,5.46032044139184
-0.233946538,-0.221713833,-0.249067013,-0.140663271,4.75369031361155,-0.42507496,-0.408013983,-0.240237107,-0.053370863,4.86678468952682,-0.103208859,-0.29420451,-0.137916393,-0.768243121,5.36723252660314
-0.125290544,-0.196927681,-0.261033413,-0.303635242,4.75950618249371,-0.20776427,-0.291642355,-0.253883432,-0.250940894,5.34090675872046,-0.457740994,-0.273607499,-0.267235841,-0.221512585,5.55557390552435
-0.480896465,-0.283737415,-0.300959789,0.105731737639165,5.25410998708356,-0.048810115,-0.205581432,-0.201844768,-0.589090061,4.12966764045155,-0.317214181,-0.221091917,-0.310355099,0.0194382260279722,4.40793807796068
-0.179949495,-0.340998611,-0.11481851,-0.610223291,4.80593072980815,-0.464242242,-0.376910926,-0.250905258,-0.079515101,6.27681879482618,-0.429260994,-0.273577556,-0.234260214,-0.180286526,5.26986598744607
-0.169010815,-0.20811449,-0.148541223,-0.489625175,5.65221493557282,-0.251744577,-0.269166773,-0.28287037,-0.155320549,4.36115224889257,0.0457826764023757,-0.189035792,-0.161822264,-0.643578974,4.3016395213102
-0.390819018,-0.281468181,-0.353384,0.327747187108172,5.77334689369096,-0.156663197,-0.195446043,-0.269120344,-0.854019267,5.57372314703289,-0.325392428,-0.333038649,-0.251140553,-0.419621118,6.49608609644576
-0.115242949,-0.199498207,-0.16818871,-0.432450949,4.94790307435759,-0.063839827,-0.154858449,-0.273998924,-0.379495377,4.7710634659286,-0.061337988,-0.11695585,-0.185675695,-0.898149299,4.90015507522088
-0.302944535,-0.232038043,-0.215212788,-0.396806763,5.77636599650775,-0.289385909,-0.313804213,-0.187665067,-0.183929975,5.1868303125842,-0.279831492,-0.311344016,-0.196854739,-0.164713406,5.22591874581512
-0.194623168,-0.206673326,-0.225719208,-0.355461133,4.97703089075639,-0.384656597,-0.169603519,-0.346295382,-0.474931407,5.85839299066643,-0.35717416,-0.274625608,-0.293233524,-0.011843447,5.23783801459749
-0.054581989,-0.215577566,-0.110485755,-0.61296021,5.26646049473085,-0.329091453,-0.292452526,-0.279243321,-0.007387104,5.75408546001566,-0.244682325,-0.21807623,-0.244565941,-0.142144549,5.57602994766536
-0.176506941,-0.176960927,-0.258604563,-0.210459443,4.9343633013967,-0.15465375,-0.139221334,-0.27641834,-0.350248441,4.54028573187647,-0.292796062,-0.284431253,-0.185536217,-0.495317765,5.00224998306639
-0.058736752,-0.249981963,-0.153130607,-0.694338808,5.39705111477487,0.0168835341915579,-0.149533724,-0.18305352,-0.80336113,4.79947582676448,-0.08708418,-0.28248854,-0.228613882,-0.418173834,4.41968113664664
-0.157336167,-0.356476454,-0.190550926,-0.266497421,4.49957724040856,-0.196232949,-0.218947303,-0.221307254,-0.145096023,4.98677595068755,-0.369471954,-0.345844873,-0.272784614,-0.152802616,4.95174563190059
-0.353441501,-0.24604383,-0.292692231,-0.100326919,4.97137221291233,-0.129056769,-0.280892626,-0.128771777,-0.399483316,6.35140858279404,-0.364176474,-0.310293532,-0.310460463,-0.010733381,4.45684083064048
-0.280792883,-0.236141039,-0.254274345,-0.317421213,5.4316124093523,-0.35126709,-0.312635773,-0.238535332,-0.330391711,5.85037440982171,-0.048875793,-0.187856435,-0.234453098,-0.447883099,5.63269791478643
-0.313490998,-0.294865082,-0.20984059,-0.294911695,5.33739473353313,-0.042501108,-0.141533313,-0.235169571,-0.783139214,5.14132338742229,-0.202562375,-0.21092972,-0.182967077,-0.520182106,5.57087209551554
-0.104084171,-0.309153851,-0.16178288,-0.503704976,5.14565291564598,-0.377680001,-0.312805078,-0.298299652,-0.048928117,4.43959944980183,-0.170317422,-0.160610896,-0.167388116,-0.177451964,5.15455939116321
-0.130814793,-0.300184386,-0.181563731,-0.400095383,5.91212072371109,-0.338086921,-0.304354623,-0.262373858,-0.310054379,5.71179718074604,-0.251293551,-0.159047489,-0.337541938,-0.040333486,4.63005082829613
-0.325080011,-0.390681133,-0.230310835,-0.037176957,4.37438689767175,-0.370740787,-0.146539148,-0.351335565,-0.405142697,5.85671643735901,-0.330119333,-0.258588575,-0.198776524,-0.117514378,3.9887080082976
-0.301517279,-0.212494292,-0.282501689,-0.180425845,5.09374333206844,-0.425149527,-0.29574349,-0.290269912,0.0218765108119003,5.76633716887329,-0.318316172,-0.263011275,-0.27613014,-0.147362055,5.26896550625734
-0.256133391,-0.249479177,-0.243529567,-0.485284588,4.95739273465219,-0.204354786,-0.198337284,-0.248241652,-0.611821087,5.92376542937244,-0.09157224,-0.167530796,-0.09200653,-0.537088676,4.51226057457446
-0.191450912,-0.346864781,-0.087913587,-0.390506123,4.57109951869825,-0.143132267,-0.187918641,-0.199151691,-0.346825546,5.34732792049374,-0.287688386,-0.24232847,-0.259649,-0.490102071,5.76974282048531
-0.092620701,-0.151843714,-0.242500828,-0.43334469,4.64089638859982,-0.745568196,-0.343423328,-0.642426659,0.754410082598851,5.58081186144889,-0.057113648,-0.133142375,-0.184032539,-0.593609598,4.50014381736458
-0.491230918,-0.303542984,-0.33696498,0.132751776544841,6.04164239515046,-0.197666247,-0.203571104,-0.199987048,-0.644289497,4.64035561276512,0.0884986702736223,-0.223098893,-0.111005755,-0.682095508,4.47464993837851
-0.301132642,-0.273961861,-0.240056926,-0.160749647,5.93136134643736,-0.210538977,-0.349481935,-0.223653891,-0.378475378,4.74217644509186,0.0194702004510907,-0.164142497,-0.198910274,-0.466522352,4.81785167283369
-0.293924557,-0.265061975,-0.270013025,-0.315307495,5.52735697666129,-0.113532247,-0.257360492,-0.253420624,-0.341161679,5.0404747062053,-0.184912339,-0.103004066,-0.322065061,-0.373961444,5.87387875094147
-0.381326161,-0.324740782,-0.257316651,-0.113993842,5.04503960187434,-0.780078532,-0.259607731,-0.600482824,0.41548326853669,5.93126449414587,-0.349886099,-0.284166223,-0.24036971,-0.103798797,5.42270848586841
-0.291334305,-0.332674833,-0.221932746,-0.553929814,6.73794090288924,-0.135855565,-0.199479907,-0.224465469,-0.221311989,4.84339173530265,-0.475324232,-0.268728064,-0.322445618,0.2123637938462,5.50267583980065
-0.246130746,-0.290193888,-0.211373052,-0.394362294,4.97144829703037,-0.358374294,-0.449389944,-0.23826266,0.0175182791323153,6.08391633158745,-0.30089815,-0.229922343,-0.202324158,-0.139074289,4.79314273949312
-0.517898948,-0.239796034,-0.412803059,0.0788921136680927,5.46615131943909,-0.154911193,-0.255862233,-0.224556169,-0.239996641,4.22641445881375,-0.341305201,-0.275286862,-0.270023655,-0.325354091,5.13739318867624
-0.387391587,-0.28139525,-0.253764317,0.168129231694106,4.94830143071381,-0.760851229,-0.393940252,-0.461544179,0.199192695084174,6.41755299444573,-0.164928596,-0.219797628,-0.163253626,-0.591019581,5.1894344015024
-0.540850426,-0.24458868,-0.349362276,0.210790637384721,6.07225376717617,-0.284594673,-0.299430346,-0.323428625,-0.191972612,5.30220317031411,-0.247024449,-0.307612773,-0.190724985,-0.181002383,5.29756295563506
0.0635988686244697,-0.231090778,-0.13167478,-0.556559759,4.23968710470492,-0.154285289,-0.181711409,-0.200963618,-0.754377414,5.88580845356864,-0.154211953,-0.24405995,-0.267986898,-0.483419315,5.17013396445507
-0.390594742,-0.360548964,-0.232855374,-0.302486099,5.68963348134658,-0.230658673,-0.058836252,-0.346561456,-0.598989237,6.37425965235088,-0.329318709,-0.26810644,-0.283820575,-0.295864873,5.35863830701771
-0.28777107,-0.242008425,-0.310913237,-0.250230557,5.31198876302197,-0.611255941,-0.385355164,-0.389459976,0.502452459615927,5.55874320063915,-0.427942766,-0.301360064,-0.198562031,0.128938233359094,4.36740709091086
-0.191310755,-0.237912967,-0.227875828,-0.231107077,4.84195145698683,-0.031887046,-0.156254935,-0.141562729,-0.755666216,4.64157853512479,-0.297307198,-0.328437492,-0.253911237,-0.325065861,4.72484389263258
-0.153384554,-0.166057145,-0.180175041,-0.230972032,5.24140846235356,-0.279687534,-0.276647011,-0.140780035,-0.047059252,5.36818145443801,-0.243725657,-0.25019194,-0.149610925,-0.373683744,5.86007917164568
-0.233262332,-0.15399955,-0.221603516,-0.354504924,4.5386824257296,-0.229824781,-0.047251777,-0.386403221,-0.585671186,4.9917087113637,-0.102174852,-0.286925964,-0.184570131,-0.147817241,3.72941087025203
-0.259087726,-0.309338748,-0.19864369,-0.330902421,4.68824718832269,-0.597014192,-0.35882806,-0.358784524,0.428834112047772,5.12765708478466,-0.130594433,-0.199689549,-0.208447826,-0.676387434,4.82670809080702
-0.393886836,-0.395440412,-0.21493247,0.0364763206578216,5.381624265,-0.032108545,-0.156115854,-0.23509726,-0.454170978,4.91049603428264,-0.058771898,-0.191326047,-0.24118901,-0.42392086,5.73599563118777
0.0336147781459975,-0.144692547,-0.162452461,-0.518831188,4.76489189745477,-0.466213083,-0.454275014,-0.168265181,-0.209477164,5.60018651588716,0.111365281512022,-0.223529575,-0.095460148,-0.822477609,4.93318743125897
-0.364382866,-0.331213717,-0.230176303,-0.29706277,5.24091065471022,-0.212041391,-0.246214534,-0.181715936,-0.485176722,5.24550426781513,-0.256970527,-0.292527492,-0.230769426,-0.286451764,5.23319988753154
0.0122995084356437,-0.127161743,-0.190263163,-0.442857158,5.09561569066199,-0.301106878,-0.208485583,-0.294999568,-0.458543635,5.57785216147326,-0.275231636,-0.204481329,-0.246814612,-0.687457295,5.95473678259455
-0.318739474,-0.317260492,-0.192655195,-0.079982317,5.34031113544926,-0.411940379,-0.182757096,-0.308813918,-0.160275415,5.19477923034424,-0.131910736,-0.215983558,-0.218758235,-0.390427069,5.29048302922264
-0.29715448,-0.184061951,-0.310639325,-0.264503933,5.34154990927511,-0.348264324,-0.236076654,-0.292809267,-0.074873427,5.18103029566185,-0.147775974,-0.205684653,-0.248261982,-0.507344401,4.5655560017654
-0.44982637,-0.293300197,-0.386215515,-0.28737279,6.37375040389823,-0.748627898,-0.502766789,-0.315222572,0.477938533508842,5.26692120569954,-0.090216137,-0.267845208,-0.103258587,-0.486274166,4.99349932093593
-0.115024398,-0.20557431,-0.201305622,-0.466405465,4.0718698767379,-0.285031952,-0.306494578,-0.165853973,-0.364645885,5.40909411965434,-0.005728462,-0.184759445,-0.260972216,-0.756024156,5.36005978877193
-0.256557811,-0.243398452,-0.237326676,-0.089693023,5.07917899916179,0.087367202609115,-0.233527514,-0.05621871,-0.86952407,5.17419681497763,-0.127563326,-0.057394697,-0.282608284,-0.623606593,5.74687219119115
-0.220148229,-0.17109983,-0.272758641,-0.845581953,4.51264607018815,-0.650082454,-0.441772081,-0.37496276,0.222395899850068,5.42772918323667,-0.286989534,-0.202936995,-0.196498596,-0.358700752,5.73240387679228
-0.416463739,-0.295408265,-0.23526817,0.074230451583444,5.63115372660101,-0.154885255,-0.233554717,-0.192943641,-0.236601853,5.32533971747441,-0.347564497,-0.280579141,-0.173665986,0.0163554582476553,5.99188218262819
-0.069960529,-0.15022156,-0.253911583,-0.45589687,4.49201188024167,-0.052027045,-0.190794096,-0.230195222,-0.268115279,4.22121040192166,-0.050219367,-0.210325436,-0.144480287,-0.577635779,5.00295588357506
-0.043441463,-0.215549092,-0.204171598,-0.332956661,4.49500736284209,-0.168005954,-0.229691678,-0.185175385,-0.164790187,4.88547859637807,-0.047744295,-0.185245313,-0.172705425,-0.321825602,4.3276764601259
-0.2504304,-0.304470771,-0.209925367,0.0667198333409958,4.52536438924266,-0.244395846,-0.359079508,-0.079333495,-0.318301639,6.01750839732202,-0.220043726,-0.161869051,-0.277832901,-0.539292356,5.04346841445469
-0.408632581,-0.257217796,-0.295729066,-0.269872386,5.31700157994823,-0.348435626,-0.309405154,-0.283659183,-0.296884997,5.59212628319805,-0.213526859,-0.285036736,-0.184656515,-0.484197737,5.09642779583878
-0.112640506,-0.085799951,-0.344860579,-0.431920889,5.57005214548669,-0.272756542,-0.234964436,-0.163173597,-0.079049601,5.25899484211226,-0.197251252,-0.214207575,-0.165675038,-0.556982009,6.48022737485487
-0.207226882,-0.212950538,-0.230058132,-0.454435756,5.60169304144819,0.0574059871830723,-0.210459006,-0.154279985,-0.566034365,4.2668014564761,-0.085068886,-0.19356939,-0.19884322,-0.451098983,4.11460620934825
-0.190399678,-0.169678485,-0.278902459,-0.646981607,5.04965598623057,-0.042693474,-0.177909104,-0.103091018,-0.675398631,5.57509957834062,-0.306435359,-0.16857047,-0.305084537,0.142367165482461,4.8506878732911
-0.295039498,-0.179725717,-0.303318508,-0.153492123,5.12042479715087,-0.224846269,-0.178447049,-0.211665078,-0.151524678,5.55498160247418,-0.106307871,-0.135035567,-0.237187686,-0.406687421,4.45392512173628
-0.274610072,-0.346194162,-0.132556087,-0.147655474,5.39929067325241,-0.378625898,-0.234946837,-0.266671761,-0.32129422,5.33562103481753,-0.172515589,-0.178740069,-0.157277452,-0.586456408,5.4658838206371
-0.350365234,-0.324399967,-0.272209047,-0.179445364,5.33326363581305,-0.417334995,-0.351531973,-0.265971709,-0.043806587,5.43480200878076,-0.143758385,-0.205626045,-0.172802946,-0.483994948,6.50852811200643
-0.023229081,-0.192458633,-0.182140682,-0.670418315,6.61116917407724,-0.324022484,-0.267331032,-0.239847802,-0.171963864,5.33509207529209,0.082522363245146,-0.128630247,-0.165984645,-0.73148683,6.55801588775511
-0.262448085,-0.313895123,-0.26922713,-0.21713347,5.28118237618823,-0.51172561,-0.289367753,-0.283739977,-0.038041907,5.33669624459375,-0.53238141,-0.322603309,-0.388182057,-0.070612501,5.11388315004287
-0.149957991,-0.250436657,-0.175494167,-0.406978064,5.32221168096967,-0.216452088,-0.21760345,-0.270195864,-0.891923179,6.92891900884947,-0.280389029,-0.300414196,-0.253685727,-0.194406908,5.19487189451615
-0.105068135,-0.195196457,-0.248342847,-0.304025997,4.06613240775444,-0.158024629,-0.133918585,-0.470209293,-0.162077915,4.82351606448058,-0.158315912,-0.213431452,-0.250815256,-0.377302441,4.79846383968287
-0.473675475,-0.349855497,-0.229157217,-0.017156986,5.50052873567262,-0.221367255,-0.27901628,-0.226001889,-0.032115112,4.85599766496869,-0.366975147,-0.212131973,-0.353323747,-0.219005901,5.02768830583253
-0.083783448,-0.210615104,-0.196702096,-0.551294732,4.01037039272277,-0.298659211,-0.276644924,-0.241171597,-0.21018775,5.76709627847209,-0.107299904,-0.215535638,-0.28750215,-0.297909917,4.27820538698619
-0.316257052,-0.266885859,-0.238032942,-0.437131127,4.56300931708134,-0.185548811,-0.279078749,-0.214490353,-0.466012855,4.78455457099081,-0.321446354,-0.229296342,-0.19165221,-0.30932825,5.09733413287743
-0.181156039,-0.261593423,-0.250233591,-0.520075565,5.62190335014354,-0.163138221,-0.357960667,-0.154165509,-0.133235257,4.45903166020649,-0.433430361,-0.28225391,-0.264963954,-0.234158723,6.36730455093055
-0.403467285,-0.293407962,-0.292610542,0.0284553653504247,5.05988446757798,-0.121009037,-0.22052615,-0.202286847,-0.215751525,4.28801226060248,0.0136283653914399,-0.157301709,-0.179314583,-0.410208007,5.19525201238232
-0.056672359,-0.173484379,-0.298071829,-0.400912728,4.3922097495074,-0.265837048,-0.326248904,-0.160273014,-0.139544734,4.60803781859176,-0.175739739,-0.311303417,-0.170926809,-0.438672692,5.02702009359522
-0.139790579,-0.264796315,-0.274717551,-0.410712694,4.52197242352218,-0.277216018,-0.236416254,-0.280821674,-0.364032758,5.8424346009646,0.00858654180941496,-0.175716959,-0.212810174,-0.516696294,4.13243487977501
-0.523168332,-0.406663025,-0.169170412,-0.163614529,5.51610732293355,-0.57065579,-0.278710334,-0.371944523,0.100651741599816,5.58509160536843,-0.224310969,-0.254354596,-0.24154489,-0.532922954,5.25074768114019
-0.368612483,-0.274511427,-0.228473109,0.092030757259317,5.29000078879113,-0.223712794,-0.341166509,-0.193902396,-0.357616585,5.4542166815292,-0.320339101,-0.258087939,-0.29655225,-0.149182102,5.90680325113081
-0.212126955,-0.238227697,-0.218861523,-0.457335996,5.31641580504892,-0.203805525,-0.200549028,-0.317766098,-0.249206489,4.95830283655002,-0.265823173,-0.337853478,-0.334587197,-0.227139356,4.98134582267301
-0.162440471,-0.214709735,-0.259532084,-0.250588109,5.04593970067572,-0.263101924,-0.207364224,-0.211180851,-0.149798718,4.80385067166103,-0.068536463,-0.11084694,-0.242330681,-0.410292873,5.05538467843611
-0.446233268,-0.300535621,-0.219888976,-0.097873625,5.90628691090704,-0.195891677,-0.21905111,-0.207802916,-0.321709061,5.11428696371845,-0.139609011,-0.219511086,-0.182823664,-0.518573736,5.9066609391224
-0.189790556,-0.285525745,-0.246223534,-0.233032505,4.56774109964086,-0.422961405,-0.336655565,-0.306631862,0.360451936226739,4.69520566154147,-0.167890152,-0.253569518,-0.305741892,-0.070990792,3.49515103576332
-0.168462347,-0.244145478,-0.178059615,-0.686632316,5.73197126411003,-0.080015561,-0.243200729,-0.167333544,-0.486332916,4.4567921580718,-0.3454737,-0.316093653,-0.23585097,-0.305465767,5.96286488452903
-0.140929024,-0.155854684,-0.318066116,-0.033268612,3.93068274557727,-0.267651316,-0.254466262,-0.30452093,-0.265831554,6.10964905767444,-0.301298419,-0.211008306,-0.275294634,-0.283505059,5.00025944313106
-0.100284783,-0.261919295,-0.156494367,-0.45980764,4.61411381034877,-0.477885615,-0.439642448,-0.2255531,-0.235907654,4.29486062896288,-0.223238024,-0.213782639,-0.171926335,-0.390362323,5.74552498774066
-0.242406488,-0.319991515,-0.23712485,-0.493613857,5.24503692453487,-0.303642521,-0.287025811,-0.273401534,-0.195662158,5.46173620953559,-0.228062586,-0.205382349,-0.273805817,-0.311292278,5.38556749413022
-0.263812831,-0.235394561,-0.293063629,-0.228962694,5.18935666056616,-0.066625542,-0.324711812,-0.072890457,-0.380745037,4.15492953051865,-0.059729915,-0.062308272,-0.222541836,-0.399235956,5.33195838127607
-0.209189282,-0.210828297,-0.294273299,-0.378421179,5.9394233471102,-0.234062079,-0.291613652,-0.218162843,-0.497029455,5.35281032286777,-0.168743071,-0.155541739,-0.271690677,-0.384278959,4.11420279056114
-0.256153878,-0.22383239,-0.308451983,0.0223682920145187,5.06115286262231,-0.426437362,-0.238046109,-0.389351046,-0.034595367,5.18928566823046,-0.094242159,-0.211734383,-0.10690538,-0.422591617,4.96541064638541
-0.304080122,-0.274084666,-0.308702757,-0.1932354,5.32093493162064,-0.009270654,-0.170577173,-0.183169571,-0.497397466,4.59160588468296,-0.222902114,-0.140467432,-0.361551647,-0.233089548,5.34738114518729
-0.357051547,-0.240881251,-0.288658001,-0.352732871,5.63515787541469,-0.47517938,-0.406921902,-0.216725267,-0.112019027,4.81190602210441,-0.237302231,-0.129836401,-0.241726634,-0.421297115,4.90643582629422
-0.068215228,-0.079487995,-0.210526055,-0.594725591,6.1239546606527,-0.52921297,-0.309769684,-0.421580551,0.0579818399255977,5.56494766355201,-0.295135155,-0.208268739,-0.237287056,-0.154385862,5.25261670612054
-0.116658653,-0.172135989,-0.223332203,-0.562507928,5.43699080886434,-0.220030629,-0.270832985,-0.262534595,-0.184182241,5.14852061751354,-0.160643619,-0.146029133,-0.192962516,-0.535129475,4.67727256675107
-0.315917306,-0.192340045,-0.28006235,-0.151993352,5.62345100488401,-0.269968081,-0.296611963,-0.233734987,-0.45857708,5.63069645493332,-0.331060905,-0.306570563,-0.292034381,0.137110055604104,3.97358802146437
-0.651357862,-0.30294749,-0.458541606,0.214532987122879,6.1214825135458,-0.243007852,-0.354941248,-0.156378201,-0.159968983,5.32841411161906,-0.20532778,-0.303449836,-0.174148272,-0.519893221,4.84461982023591
-0.148214107,-0.162314978,-0.223396686,-0.439495406,5.29302569703637,-0.291699174,-0.195186827,-0.345667082,-0.173736408,5.20904871937442,-0.084788354,-0.272988062,-0.143509247,-0.541052271,4.83738809469208
-0.386643949,-0.262058514,-0.342516663,-0.074589061,5.23072285775762,-0.151716015,-0.176990682,-0.379577361,-0.623617976,5.75167114220952,-0.068034779,-0.181298259,-0.212706059,-0.510754701,4.03030607479352
-0.212465165,-0.255566435,-0.23078493,-0.610871802,4.79824529599647,-0.387347359,-0.209059932,-0.342339086,-0.114688987,5.24714788276251,-0.093492312,-0.159131591,-0.226379128,-0.530898453,4.66056800136906
-0.34304824,-0.256789867,-0.320515823,-0.183820634,4.99480743794931,-0.612608409,-0.308946966,-0.361038491,0.243676217288437,5.61341688776095,-0.31793722,-0.263374884,-0.211714422,-0.144900328,5.21105493493411
