MCCL1,,,,,MCCL2,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.13457074,-0.25158335,-0.185788495,-0.426207523,4.404128007,-0.252235338,-0.319832484,-0.223981568,-0.25819645,4.583475037,-0.118568554,-0.174065667,-0.217029757,-0.451182478,4.297302269
-0.17825016,-0.25256901,-0.189700981,-0.429753076,5.108946692,-0.299124939,-0.299345832,-0.279875725,-0.050171631,6.452205415,-0.211999731,-0.195153109,-0.19946321,-0.377777598,4.791501188
-0.203322455,-0.193733984,-0.291051192,-0.295860644,5.330711752,-0.320792834,-0.29277797,-0.342195106,-0.019971756,5.92074892,-0.182211742,-0.226617967,-0.213334634,-0.417060533,4.302268459
-0.302074294,-0.287638502,-0.201654516,-0.202055875,5.084632154,-0.185092963,-0.161248033,-0.166659507,-0.532306043,4.355254192,-0.199216679,-0.265348548,-0.248386045,-0.262714349,5.393952934
-0.335775554,-0.234176385,-0.298535504,-0.240309162,4.496261514,-0.207523911,-0.23974719,-0.245081593,-0.360955357,5.258579774,-0.174644618,-0.262093113,-0.211910848,-0.402310426,4.396752088
-0.2467261,-0.242673871,-0.235067257,-0.271337963,4.440245116,-0.233805062,-0.187838886,-0.321027832,-0.208852198,5.937553447,-0.302353548,-0.250552627,-0.237858619,-0.25189246,4.105775637
-0.273968806,-0.280634732,-0.214940522,-0.179343331,5.621921634,-0.174843022,-0.258689181,-0.246582942,-0.405655565,4.595428516,-0.229881075,-0.208211315,-0.234926434,-0.31374139,5.012730117
-0.184971888,-0.208589036,-0.218237363,-0.46805383,4.725515638,-0.224931248,-0.229201054,-0.293168209,-0.305331291,5.496174336,-0.199085689,-0.267644381,-0.223744571,-0.280807007,5.821093108
-0.333602136,-0.25671541,-0.304320353,-0.180985327,4.363344509,-0.24200548,-0.283152629,-0.283317033,-0.222603138,5.379052854,-0.165899998,-0.220198449,-0.233817961,-0.427867037,4.946649609
-0.311299181,-0.25367026,-0.264410668,-0.226187404,3.958110249,-0.369011895,-0.281982927,-0.295034551,-0.042560859,5.553873038,-0.194248593,-0.246414585,-0.193119866,-0.397762108,4.205797241
-0.128185263,-0.23498676,-0.188470474,-0.448948594,4.927183931,-0.188273291,-0.237340222,-0.240874675,-0.299020746,5.91771507,-0.23112587,-0.25193063,-0.205220499,-0.379706759,4.81627551
-0.232361799,-0.262382335,-0.198857791,-0.250674916,5.395348344,-0.291215346,-0.312376634,-0.232320032,-0.136706288,5.432330338,-0.267730858,-0.234292199,-0.274255693,-0.179944153,6.054020958
-0.272962847,-0.25401671,-0.26667771,-0.08593793,6.531837093,-0.38929469,-0.351391782,-0.308477869,0.017343115,6.219213331,-0.180124329,-0.221469235,-0.240246606,-0.335096648,5.845076287
-0.299308456,-0.30794755,-0.283101847,-0.099457074,5.192325607,-0.299189283,-0.248068912,-0.23365839,-0.279435617,4.505269364,-0.286524159,-0.270876032,-0.244618315,-0.142348759,4.754866155
-0.324156568,-0.268639481,-0.302087432,-0.141244823,4.742076141,-0.240456119,-0.238942268,-0.304218553,-0.372513124,5.359245594,-0.307084925,-0.300702246,-0.261639316,-0.138390222,4.767574552
-0.297763072,-0.226168826,-0.2708436,-0.208007713,5.30830373,-0.37677025,-0.334325093,-0.279562927,0.007473215,5.238298709,-0.245242153,-0.286079464,-0.254237505,-0.173026438,4.964224791
-0.230164276,-0.234468123,-0.270802794,-0.292243005,4.66352987,-0.250875642,-0.266578949,-0.219258415,-0.252252426,4.20651471,-0.199968201,-0.229900525,-0.220129322,-0.358220282,4.605119762
-0.388621698,-0.285353049,-0.244553614,-0.049820503,3.939633165,-0.310131483,-0.22483141,-0.233769405,-0.392927279,3.655310395,-0.093029565,-0.209150301,-0.151590738,-0.534823392,4.872903557
-0.240615543,-0.235688379,-0.249943779,-0.388112997,4.539226917,-0.240945247,-0.244106319,-0.220723672,-0.345761591,4.501387313,-0.27514944,-0.267429941,-0.202836955,-0.302215424,4.205861842
-0.178452945,-0.267075792,-0.212326269,-0.318520731,4.394227651,-0.268281325,-0.206789102,-0.318404324,-0.224492718,5.281091865,-0.217658776,-0.206104501,-0.218653058,-0.304368452,4.541930744
-0.329047889,-0.271990609,-0.308182746,-0.232429721,4.286310467,-0.240450797,-0.258794342,-0.286371122,-0.224465648,6.585590804,-0.259805215,-0.234102793,-0.257201683,-0.259174446,4.993684145
-0.256043595,-0.246697611,-0.255035002,-0.226925754,4.553416171,-0.241018681,-0.288350446,-0.282135294,-0.176319854,5.744296076,-0.252495194,-0.225877582,-0.241585953,-0.237640867,4.107338735
-0.184154564,-0.219084507,-0.260888444,-0.367284206,5.095410835,-0.129035785,-0.224168722,-0.180275075,-0.466795711,5.026721662,-0.222792243,-0.212774139,-0.205425456,-0.426716683,4.836723055
-0.243234821,-0.243498572,-0.253257667,-0.204172004,5.573938126,-0.161939502,-0.242204822,-0.261851267,-0.357208348,5.55551638,-0.200419859,-0.235673574,-0.277078524,-0.279553342,4.380666852
-0.306860998,-0.225923754,-0.321306357,-0.154547671,5.204354547,-0.180898076,-0.252182065,-0.193994103,-0.248089139,5.976374304,-0.256802026,-0.254802316,-0.247835016,-0.15715894,5.357707229
-0.254686296,-0.247716931,-0.275266828,-0.167155527,5.726607419,-0.180852308,-0.217257104,-0.233595193,-0.408225579,4.75303709,-0.17188071,-0.239904076,-0.266939259,-0.293628329,6.031025372
-0.336245921,-0.2859021,-0.23139399,-0.173629934,6.295707069,-0.350327668,-0.245859158,-0.227288471,-0.268946992,4.696310291,-0.21021503,-0.236898225,-0.263745539,-0.246745542,5.709377196
-0.356062488,-0.265584445,-0.262943463,-0.065396311,5.092402841,-0.16475915,-0.234155662,-0.222649485,-0.333266884,5.399295015,-0.241098386,-0.270447575,-0.215470945,-0.273908457,4.055671161
-0.366929092,-0.306041295,-0.260495474,-0.049906838,5.218444281,-0.275369641,-0.209654158,-0.26410126,-0.275846859,5.379017603,-0.113162375,-0.184771403,-0.231695564,-0.444472854,4.243412395
-0.22061191,-0.23356663,-0.278317431,-0.308653658,6.232422524,-0.185591146,-0.226902177,-0.262807436,-0.265817985,5.83349132,-0.245144242,-0.253146591,-0.18157448,-0.335602795,5.138986083
-0.235065647,-0.246349131,-0.212482782,-0.310114603,4.672031355,-0.176854702,-0.190010238,-0.290698553,-0.251461496,5.271661084,-0.222590532,-0.257741108,-0.220531774,-0.346489799,4.223731852
-0.290702549,-0.256887698,-0.217730266,-0.244237859,4.387962246,-0.377156797,-0.269240918,-0.209206779,-0.14714716,4.620710067,-0.16252045,-0.211819981,-0.232603474,-0.405118236,5.550190562
-0.319666477,-0.281852096,-0.198696324,-0.212964875,4.062502966,-0.182074014,-0.235483025,-0.204918643,-0.416045129,5.491092391,-0.283496669,-0.21729917,-0.2103421,-0.312530022,5.116226285
-0.301038682,-0.265643109,-0.251723841,-0.232954285,4.805842216,-0.216397215,-0.265073154,-0.242135034,-0.231655468,6.022698498,-0.231311524,-0.238667374,-0.20499708,-0.20709113,5.055631235
-0.128812549,-0.189516703,-0.205520581,-0.458576468,5.629320264,-0.187214024,-0.220246185,-0.212277439,-0.468616119,5.329837658,-0.194938172,-0.186069921,-0.276805313,-0.34153551,4.864654173
-0.185694927,-0.255941338,-0.256656346,-0.272368172,5.551212766,-0.265560305,-0.243599857,-0.260087469,-0.172413915,6.06112216,-0.170094295,-0.245861598,-0.207576758,-0.422153034,4.611669105
-0.211450749,-0.236877561,-0.207478505,-0.320787375,4.489387055,-0.250707671,-0.271866917,-0.221176174,-0.307295913,5.191151554,-0.284490828,-0.207094831,-0.300584962,-0.143154452,4.919439133
-0.257116122,-0.224731243,-0.225521842,-0.235555553,4.613312475,-0.304454055,-0.333483979,-0.192081519,-0.212108648,4.481298575,-0.292728156,-0.255539129,-0.222544739,-0.245358591,4.558013061
-0.259088113,-0.301927954,-0.233936563,-0.278721716,5.149665555,-0.275548558,-0.281209413,-0.246930944,-0.218466608,5.031983317,-0.182990123,-0.223605529,-0.224824464,-0.404169802,5.055591856
-0.19315032,-0.243845031,-0.26781363,-0.316954687,5.289013513,-0.194272854,-0.210426652,-0.24592557,-0.339234528,5.234367729,-0.207336142,-0.243687553,-0.182493392,-0.436427741,4.787252337
-0.31576673,-0.22776554,-0.277469595,-0.183605141,4.251404556,-0.169150677,-0.191263048,-0.273069208,-0.307216143,5.205732926,-0.25634147,-0.23557896,-0.303625558,-0.164655819,4.614349189
-0.259655088,-0.25609664,-0.27300671,-0.204393892,6.716380059,-0.104672586,-0.192583676,-0.236633546,-0.512152392,5.545833075,-0.189241434,-0.245705692,-0.250748929,-0.252094929,4.912129857
-0.319143394,-0.280607634,-0.231587594,-0.223272869,4.533119562,-0.247703908,-0.231868217,-0.283784469,-0.284249602,3.942750345,-0.322809244,-0.252663701,-0.20700714,-0.221175632,4.323242042
-0.26857921,-0.229678996,-0.256053975,-0.245772821,4.422165554,-0.168409522,-0.225369474,-0.192838151,-0.451001296,3.928338596,-0.355766292,-0.229954929,-0.236929447,-0.211248108,5.244039387
-0.34199459,-0.273550445,-0.275670059,-0.075033407,5.357571344,-0.256361551,-0.315734336,-0.212599828,-0.103791213,6.782089186,-0.249652344,-0.221586258,-0.263277292,-0.319622795,4.655651544
-0.319179794,-0.239401898,-0.273761262,-0.08934522,5.347643841,-0.314580346,-0.282888128,-0.266578992,-0.099026845,5.397905032,-0.165807449,-0.244665794,-0.226759839,-0.30187315,4.862494904
-0.169950319,-0.224480465,-0.237420346,-0.390164491,4.463404051,-0.336340836,-0.304984309,-0.305201124,-0.01299036,5.416795431,-0.22528752,-0.247471186,-0.202315969,-0.316789522,4.772219416
-0.233561504,-0.272231333,-0.283341798,-0.215138974,4.999995883,-0.368331426,-0.287829874,-0.296588431,-0.042007245,5.662929361,-0.129813991,-0.197065409,-0.206335257,-0.368799342,5.112676687
-0.315147459,-0.263235367,-0.269751441,-0.173813,3.963256665,-0.224230256,-0.260872659,-0.252314115,-0.20641639,5.45442991,-0.212556311,-0.25869713,-0.239642697,-0.28909115,5.636188159
-0.171414766,-0.221086291,-0.268197705,-0.323782654,5.045628757,-0.33277516,-0.274355978,-0.266209812,-0.137910679,4.023450074,-0.101907426,-0.228533082,-0.186784413,-0.465866363,5.23052537
-0.314465157,-0.25234017,-0.294068829,-0.070822418,4.895716178,-0.272217955,-0.237698303,-0.29914839,-0.201013116,4.975366684,-0.209467821,-0.190817563,-0.248772289,-0.308305288,5.752329862
-0.162878998,-0.253941274,-0.242525715,-0.295489981,5.077655643,-0.184795109,-0.264177704,-0.160703262,-0.330585279,4.935412199,-0.207784455,-0.244154382,-0.285503707,-0.22265381,5.154030721
-0.310267988,-0.284835158,-0.252433993,-0.115858531,5.431460733,-0.200720327,-0.228162813,-0.239972285,-0.312279289,4.352943004,-0.157682783,-0.236075816,-0.217764074,-0.294708868,5.633561616
-0.279509901,-0.261980386,-0.26039363,-0.117411366,5.046215786,-0.253914099,-0.238051353,-0.262782325,-0.15414831,6.056565326,-0.239504454,-0.214272218,-0.216806688,-0.246195007,4.841417226
-0.255022362,-0.230572869,-0.283827443,-0.239755485,5.829173432,-0.183817111,-0.26448275,-0.235432423,-0.329907876,5.71757599,-0.23370916,-0.213043295,-0.266866072,-0.416955852,4.471324026
-0.146534147,-0.231556948,-0.17911205,-0.351333831,4.709286619,-0.177866555,-0.264727193,-0.244678504,-0.337458507,5.724492077,-0.183394143,-0.267981118,-0.227522404,-0.282336719,6.223380815
-0.26959116,-0.243093972,-0.278219867,-0.118582891,5.490440257,-0.129893789,-0.254444556,-0.169115297,-0.476143096,4.680241413,-0.166498689,-0.196788684,-0.226032298,-0.488693036,3.926896027
-0.186858636,-0.192104443,-0.215299214,-0.39768598,4.46317202,-0.326095648,-0.251596769,-0.32361372,-0.053279903,6.014427146,-0.276707554,-0.262050844,-0.231017665,-0.29946654,3.747962186
-0.256571379,-0.249104993,-0.235340421,-0.220321547,4.647029517,-0.32234446,-0.220247011,-0.284070281,-0.22142441,4.531189289,-0.28171693,-0.284900645,-0.228944592,-0.246192966,4.772427196
-0.098038032,-0.161510879,-0.244652679,-0.563583104,5.639338022,-0.282408696,-0.281835849,-0.277826495,-0.112979391,6.28767426,-0.190388045,-0.207614071,-0.260271027,-0.374822302,4.881966843
-0.232993396,-0.269242433,-0.258368208,-0.16765559,6.562558041,-0.303636741,-0.31698162,-0.215891547,-0.168883416,4.798656866,-0.271803173,-0.259388599,-0.256675618,-0.162182018,4.736300944
-0.299028159,-0.283875607,-0.220938334,-0.178968554,4.883318661,-0.170315276,-0.264155553,-0.169228825,-0.496498567,4.041023174,-0.218057807,-0.254089769,-0.218544461,-0.279312135,4.348559702
-0.303983494,-0.331796818,-0.246339596,-0.104456741,6.514585256,-0.287861338,-0.258164514,-0.258683469,-0.202238628,5.085109853,-0.181188034,-0.219961476,-0.251039657,-0.434953664,4.912868871
-0.328753994,-0.290205998,-0.32594143,-0.049152583,4.600253404,-0.194790666,-0.289485167,-0.197537579,-0.304422693,5.317277599,-0.25674099,-0.255966373,-0.311211425,-0.104192813,4.973828799
-0.156278641,-0.216889976,-0.221353828,-0.282727696,6.265525097,-0.31885924,-0.240252874,-0.292643619,-0.199157841,4.875307831,-0.164598007,-0.223430075,-0.194211683,-0.383208114,4.894677463
-0.207849579,-0.296865217,-0.251133545,-0.178152801,6.092537928,-0.171075527,-0.205215719,-0.257751166,-0.37637993,4.602894096,-0.166388442,-0.247664566,-0.21829964,-0.39795539,5.027089954
-0.341476295,-0.322589251,-0.267139721,-0.178057346,5.053902932,-0.227156543,-0.259657563,-0.25374938,-0.243859583,4.035148503,-0.324223229,-0.25839265,-0.262408432,-0.113126522,3.955099093
-0.221605759,-0.269953713,-0.246772562,-0.276854444,5.665970337,-0.200823344,-0.263683255,-0.244657684,-0.320807742,5.016163309,-0.199726456,-0.25633183,-0.243024521,-0.246130996,4.793751823
-0.339956618,-0.303778834,-0.283681464,-0.036346995,5.865747596,-0.216188173,-0.19563404,-0.288069432,-0.409269658,4.893262249,-0.231753526,-0.233821004,-0.247743431,-0.289388705,4.891772647
-0.227408519,-0.256043828,-0.222492162,-0.238400352,5.8258838,-0.137753504,-0.212047898,-0.22933399,-0.440005771,5.277576615,-0.253063139,-0.217815067,-0.246472545,-0.317418458,4.961707247
-0.23908552,-0.220029092,-0.270196423,-0.275306259,4.823146114,-0.271240081,-0.297229396,-0.228709738,-0.261793339,5.613129443,-0.243206031,-0.227148295,-0.212426712,-0.336686419,4.425683719
-0.329120964,-0.299698348,-0.240276742,-0.072293368,5.509264698,-0.382569066,-0.293340529,-0.283454415,-0.09218643,4.972314331,-0.296110184,-0.221013883,-0.294128442,-0.149702503,4.556255734
-0.287252371,-0.258857696,-0.258993014,-0.136430209,5.527012423,-0.213988028,-0.267863438,-0.232448431,-0.250067486,5.358663512,-0.099495987,-0.212575352,-0.194902938,-0.491384247,4.699908858
-0.215326018,-0.242523999,-0.258790277,-0.242053954,5.867453498,-0.22958885,-0.168451321,-0.252241527,-0.393356195,4.201997719,-0.244746276,-0.282162722,-0.269147428,-0.228341694,6.683498337
-0.30036103,-0.267570993,-0.293789955,-0.147656443,4.204665912,-0.222027671,-0.211521992,-0.263659667,-0.31419338,5.263059407,-0.276724638,-0.260788747,-0.225801834,-0.226401139,4.704866543
-0.241311394,-0.287101141,-0.205418619,-0.285866719,5.027609855,-0.240031464,-0.248901823,-0.295359016,-0.229596914,6.166888912,-0.14069068,-0.250019283,-0.183470708,-0.411070701,5.915431171
-0.260235216,-0.270794874,-0.264341527,-0.211484145,6.193036715,-0.23895419,-0.258284602,-0.206058706,-0.308529889,4.749273336,-0.221252696,-0.283703933,-0.210838382,-0.227178426,5.238997303
-0.152997465,-0.228092856,-0.245712816,-0.438698532,4.629574264,-0.287442665,-0.273108968,-0.233291418,-0.239787383,4.532077687,-0.159285455,-0.248102131,-0.192328635,-0.419849383,4.865081738
-0.292498829,-0.261423285,-0.259226445,-0.259517158,5.062979747,-0.204557565,-0.249383975,-0.20920846,-0.233577472,6.100352672,-0.207182962,-0.247197303,-0.172013763,-0.462890973,5.147527245
-0.157137844,-0.231974721,-0.242818728,-0.34070924,5.566968603,-0.151906477,-0.222990156,-0.20262262,-0.40194563,5.126813112,-0.206234313,-0.21477165,-0.272329011,-0.376465505,5.073297516
-0.239427149,-0.264149394,-0.240875802,-0.220840562,4.791633808,-0.230477875,-0.217013256,-0.243386807,-0.300247798,5.716403019,-0.156507095,-0.207175218,-0.255759633,-0.38231176,5.498330414
-0.11093105,-0.202604251,-0.222630488,-0.400591586,5.599302579,-0.252902565,-0.237780353,-0.238664386,-0.292197225,5.383929862,-0.186489013,-0.217710274,-0.241421047,-0.403547142,5.635549761
-0.207482799,-0.179624451,-0.2198194,-0.411072055,5.665382898,-0.291091229,-0.263936568,-0.258043029,-0.180700424,5.220490458,-0.263503563,-0.217461758,-0.264400899,-0.272433995,4.820588562
-0.332654365,-0.254354399,-0.236809631,-0.220706636,5.159458166,-0.157365197,-0.232938575,-0.23304074,-0.367298074,4.544112078,-0.124444316,-0.216609168,-0.205142218,-0.474848579,5.379713605
-0.348160392,-0.275968677,-0.301106549,-0.040199478,5.453576425,-0.287187071,-0.312376897,-0.261597614,-0.127695915,5.531148109,-0.342192963,-0.273233592,-0.315267242,-0.136325072,4.993298688
-0.308773804,-0.277785164,-0.320933302,-0.007371372,4.859771961,-0.217729362,-0.217670559,-0.298182471,-0.187713078,5.778555954,-0.229236796,-0.285991577,-0.230748451,-0.208187671,5.101751073
-0.340638165,-0.246257359,-0.303946041,-0.094474578,5.268299052,-0.2618715,-0.26437793,-0.223755533,-0.353749928,4.346080571,-0.185694583,-0.224703862,-0.234804249,-0.338633869,5.096713196
-0.260653332,-0.227698183,-0.22295885,-0.310436298,4.27416295,-0.175514506,-0.249589568,-0.210653975,-0.345831515,6.38527085,-0.261795663,-0.247736054,-0.24340008,-0.206737837,6.026576101
-0.216681024,-0.258361182,-0.266545436,-0.28610826,4.2108572,-0.276515365,-0.238839379,-0.250009415,-0.251072221,4.426578605,-0.172289091,-0.222807347,-0.225018098,-0.435124931,4.569725536
-0.314339351,-0.27247708,-0.23889286,-0.081631011,4.678234972,-0.223552689,-0.234879807,-0.267137374,-0.358854511,5.640125634,-0.22023005,-0.214692315,-0.233887331,-0.387731169,5.044666148
-0.246115122,-0.24580324,-0.257784052,-0.339584831,4.468601986,-0.268868546,-0.304322973,-0.244197353,-0.184942572,4.685410729,-0.253248199,-0.262876239,-0.256218284,-0.158506567,6.493957376
-0.351560639,-0.324915153,-0.254614939,-0.018172601,5.047679087,-0.186062172,-0.216085661,-0.227423312,-0.421997062,5.090175454,-0.238288676,-0.234660049,-0.262653874,-0.19824905,4.215256798
-0.230671485,-0.25344752,-0.232157928,-0.20462155,4.523578684,-0.3417828,-0.321761105,-0.27660569,-0.008653949,6.467961023,-0.246559299,-0.256786992,-0.250840996,-0.178420843,4.406188189
-0.214684664,-0.193369788,-0.239735471,-0.388867027,4.764777794,-0.256160748,-0.291967275,-0.236681501,-0.247399374,5.413132054,-0.204940216,-0.246702971,-0.217602184,-0.356156217,4.727650055
-0.226365259,-0.257661057,-0.225938075,-0.280537021,4.565891651,-0.127297162,-0.189406743,-0.211419363,-0.483724278,5.272374719,-0.191321917,-0.270177949,-0.22752023,-0.389756312,5.299872267
-0.249306916,-0.27108745,-0.221860875,-0.289359457,4.185402283,-0.370367271,-0.30301886,-0.268787517,-0.047582666,5.103919122,-0.136387021,-0.201895364,-0.244005332,-0.477052568,5.502048128
-0.352402986,-0.290360638,-0.273090871,-0.202789906,4.731443365,-0.2095268,-0.251291417,-0.183265439,-0.368459968,4.105881887,-0.200682088,-0.208127588,-0.252324542,-0.337846387,4.873349745
-0.317317564,-0.253454027,-0.320205718,-0.18855685,4.91159282,-0.227081532,-0.182560569,-0.229747452,-0.402358794,4.693328834,-0.182704666,-0.185950724,-0.215132662,-0.341318836,5.33060041
-0.200437205,-0.217661916,-0.263188265,-0.251744735,5.427272425,-0.20503521,-0.25991221,-0.203103662,-0.346471055,5.630877695,-0.226773948,-0.202277208,-0.200782608,-0.38496624,4.614491853
-0.180321331,-0.228546335,-0.271589416,-0.368231278,5.794070406,-0.21400242,-0.228435941,-0.247944028,-0.22757621,5.356265109,-0.261823689,-0.238720932,-0.247392157,-0.223823512,4.916220799
